Lib_Name,popularity,Mean_cosine,Std_Cosine_Similarity,Median_Cosine_Similarity,Temp
accessory,middle,0.10864008700000001,0.02136806898373528,0.11022708,0.4
ace,middle,0.245318206,0.0341293253751159,0.26424697,0.4
acorn-globals,top,0.793657148,0.025039803965202483,0.80900586,0.4
acqua,bottom,0.364103226,0.0649104511149189,0.3282038,0.4
actions-on-google-nodejs,middle,0.829459508,0.016420870196135154,0.8308458,0.4
activity-streams.js,bottom,0.54592938,0.003936373689552393,0.54591334,0.4
add-func-name,bottom,0.42814269200000005,0.0244257345802203,0.42734253,0.4
afinn-96,bottom,0.56235843,0.017267469272533805,0.5565768,0.4
aflow.js,bottom,0.26503194399999996,0.0920511544256835,0.25160012,0.4
airtight-css-lint,bottom,0.43140689400000004,0.020217806736262965,0.4270931,0.4
alchemist-hsl,bottom,0.7996869679999999,0.00920648512938946,0.8015437,0.4
algolia-webcrawler,bottom,0.516053686,0.006963736559263971,0.515801,0.4
algoliasearch-helper-js,middle,0.7299953,0.026031882334309808,0.72893673,0.4
align-text,top,0.60865309,0.04296482238431225,0.6199784,0.4
alphanum-sort,top,0.71048783,0.04237586238742875,0.70698124,0.4
ampersand-date-view,bottom,0.30260097799999996,0.01893120443677108,0.29773098,0.4
ampersand-model-patch-mixin,bottom,0.5893596860000001,0.029997823219871832,0.6020347,0.4
ampersand-radio-view,bottom,0.720284674,0.01049180506758396,0.72444737,0.4
ampersand-sync-localforage,bottom,0.7697436639999999,0.007776636144151939,0.77013475,0.4
amqp.channel,bottom,0.62452176,0.007968874306854787,0.6211446,0.4
anchor,bottom,0.256208406,0.030111268426381194,0.26295283,0.4
angular-chart.js,middle,0.807214464,0.019702415180650558,0.8094391,0.4
angular-directive-boilerplate,bottom,0.65086712,0.008514870492086142,0.6559218,0.4
angular-integer,bottom,0.74204506,0.021493610075945805,0.7372777,0.4
angular-names,bottom,0.340459018,0.04140660457247878,0.33677465,0.4
angular-nl2br,bottom,0.681347504,0.03165099884369022,0.69445086,0.4
angular-router-loader,middle,0.801794016,0.018428665804595845,0.80969024,0.4
angular-sockjs,bottom,0.778299288,0.019734313718083044,0.7772598,0.4
angular-text-toggle,bottom,0.256611802,0.01185907672378926,0.2572226,0.4
angular-ziptastic,bottom,0.7264796259999999,0.007604386589553382,0.7241709,0.4
animator-css,middle,0.7298751,0.004417278558116983,0.7281064,0.4
ansi-colors,top,0.8078812039999999,0.009689886752863981,0.8067637,0.4
ansi-escapes,top,0.792376932,0.04684761946308442,0.7896619,0.4
ansi-html,top,0.419831514,0.0072184075011687875,0.42044783,0.4
ansi-regex,top,0.680245486,0.017872980833173242,0.6856496,0.4
ansi-wrap,top,0.517180854,0.026584712431729992,0.50488406,0.4
any-promise,top,0.544876458,0.007796440946445969,0.54527813,0.4
aos,middle,0.630197824,0.02100544515155724,0.63621616,0.4
apimock-middleware,bottom,0.682595172,0.031381629370523786,0.6734823,0.4
apostrophe-facebook,bottom,0.668044552,0.009072870246262753,0.67192066,0.4
appcache-webpack-plugin,middle,0.664844836,0.017776580447072216,0.669852,0.4
append-transform,top,0.0924493368,0.026294375346312394,0.099576004,0.4
aproba,top,0.449130484,0.024559947301602266,0.448588,0.4
arangojs-extended,bottom,0.7858749780000001,0.021675313430059538,0.78288543,0.4
arpisea,bottom,0.8017630739999999,0.013957267447440394,0.7976208,0.4
arr-diff,top,0.420025372,0.0383678423428497,0.43397665,0.4
arr-flatten,top,0.637081154,0.01439012038875388,0.63347507,0.4
array-differ,top,0.35237841,0.026660075730713894,0.35587943,0.4
array-fill,bottom,0.655182442,0.01881220134529502,0.6513131,0.4
array-find-index,top,0.515793266,0.02221139210717733,0.5131375,0.4
array-flatten,top,0.7713933040000001,0.014860379117683392,0.7700607,0.4
array-slice,top,0.557843992,0.04370412564444369,0.5342021,0.4
array-union,top,0.507685542,0.05897132447705217,0.51059806,0.4
array-uniq,top,0.617486406,0.02025457976733855,0.61213934,0.4
array-unique,top,0.65549262,0.018190929873621125,0.661987,0.4
arraybuffer.slice,top,0.6632949380000001,0.00952824097553268,0.6634646,0.4
arrayof,bottom,0.46498146599999995,0.03194269161628961,0.4557378,0.4
arrify,top,0.42815521400000006,0.029757710724711842,0.41881335,0.4
asapi,bottom,0.394477914,0.016303247750095062,0.40452352,0.4
asorted,bottom,0.44571161400000003,0.0700700434973415,0.47030017,0.4
ass-to-vtt,bottom,0.72981354,0.020559818297781706,0.73017406,0.4
assert-http,bottom,0.54104428,0.029915795944755512,0.53663325,0.4
asset-inliner,bottom,0.640934824,0.01938343876596023,0.63588935,0.4
assetment,bottom,0.568061424,0.0051912889282990015,0.5694966,0.4
assets-bower-ci,bottom,0.44064925199999994,0.012484790997710785,0.43986094,0.4
assign-deep,middle,0.5273942,0.0220951544983012,0.5223718,0.4
assign-symbols,top,0.609845434,0.018162436353517587,0.6073811,0.4
ast-types-flow,top,0.88359602,0.028788178863709,0.89382493,0.4
async-each-series,top,0.592845714,0.027191074370222654,0.58946437,0.4
atoa,middle,0.233296424,0.060987056054615234,0.24600941,0.4
atool-build,middle,0.512208224,0.021054427244743115,0.51065457,0.4
attrition,bottom,0.5432536920000001,0.020352802192513154,0.5387964,0.4
auto-changelog,middle,0.64957227,0.02386153678206831,0.6595776,0.4
auto-generate,bottom,0.445951852,0.0055641464185686275,0.44379085,0.4
autod-egg,middle,0.7252425220000001,0.0034660736912131627,0.7258886,0.4
autorecordmic,bottom,0.50248817,0.014637187534543655,0.50173396,0.4
avprober,bottom,0.6151132,0.027201072803751693,0.6171038,0.4
aws-billing,bottom,0.557362114,0.017490306987536824,0.55605054,0.4
aws-instances,bottom,0.643939344,0.029721267172141724,0.64759254,0.4
axios,top,0.49605557200000006,0.027507955574770003,0.5049854,0.4
babel-loader,top,0.7674814120000001,0.015244750718256067,0.7692809,0.4
babel-plugin-css-modules-transform,middle,0.476535202,0.007869764242086292,0.47431833,0.4
babel-plugin-dynamic-import-node,top,0.714068126,0.010756468213720517,0.7111761,0.4
babel-plugin-precompile-charcodes,middle,0.281630398,0.02150493763670031,0.273769,0.4
babel-plugin-root-import,middle,0.496522184,0.024917565147281745,0.50021935,0.4
babel-plugin-transform-react-remove-prop-types,top,0.6415938000000001,0.016101655304812612,0.6466106,0.4
babel-plugin-webpack-alias,middle,0.671469834,0.009377333301625771,0.6676582,0.4
babel-preset-es2015-mod,middle,0.62269866,0.02164984668696872,0.6313354,0.4
babel-preset-es2015-node5,middle,0.8208048059999999,0.0153052239068914,0.82345796,0.4
babel-preset-es2015-node6,middle,0.8154368399999999,0.007540548395292577,0.8123879,0.4
babel-preset-es2015-without-strict,middle,0.8496234380000001,0.013673667794444204,0.8454308,0.4
babel-preset-power-assert,middle,0.8258641499999999,0.02221374601873804,0.8146744,0.4
babelify,top,0.6629495320000001,0.03177907448916848,0.6810044,0.4
babelrc-rollup,middle,0.8397558820000001,0.016971037847645636,0.8361802,0.4
backbone-computed-properties,bottom,0.67982021,0.003001725052240773,0.67860675,0.4
backbone-db-elasticsearch,bottom,0.800977878,0.010897213275967415,0.80238426,0.4
backbone-db-mongodb,bottom,0.824939416,0.011362278240037504,0.82462907,0.4
backbone.declarative.views,bottom,0.7511008699999999,0.007036027643812897,0.7524095,0.4
backbone.ribs,bottom,0.541255662,0.04341769742542461,0.52932084,0.4
backpack-ht16k33,bottom,0.458724796,0.017989622443616772,0.45374686,0.4
barterer,bottom,0.10793075640000001,0.016446765456529767,0.10733678,0.4
base64-img,middle,0.698554134,0.0186614207071562,0.6964425,0.4
batch-me-if-you-can,bottom,0.385721502,0.028677304860179432,0.3713378,0.4
beautify-lint,middle,0.6810773,0.013607469021643975,0.6799591,0.4
becklyn-gulp,bottom,0.7592832119999999,0.00757303244946961,0.7578192,0.4
beeper,top,0.542402826,0.00831942855959352,0.5432322,0.4
beercalc_js,bottom,0.73312878,0.010709860744519545,0.7335062,0.4
benderjs-amd,bottom,0.8633929459999999,0.01835962640110031,0.8754251,0.4
bepacked,bottom,0.355604422,0.06374921578249508,0.35080704,0.4
big-red-button,bottom,0.448457578,0.007372201502466536,0.4468805,0.4
bili,middle,0.799962828,0.020685343158693775,0.8014463,0.4
bin-pack,middle,0.712760512,0.026628766229844725,0.716614,0.4
binary-extensions,top,0.728369578,0.018430524021579558,0.72462326,0.4
binding,middle,0.641538438,0.04663913455265565,0.644488,0.4
bip32-wallet,bottom,0.7149777979999999,0.017045834076897484,0.7134689,0.4
bitbucket-ips,bottom,0.648367782,0.022988673431803774,0.6478847,0.4
bitcoin-ops,middle,0.566579438,0.02695506058867833,0.56753373,0.4
blacklist,middle,0.25259909,0.0168203804651723,0.24572617,0.4
blender,bottom,0.18721643000000002,0.016370008079788792,0.18904585,0.4
bloggy,bottom,0.719442432,0.037217175709864395,0.7215336,0.4
bloggy-marked-toc,bottom,0.702819588,0.021704070800762712,0.7145984,0.4
bloggy-rss,bottom,0.807906182,0.0026370732450047697,0.80792654,0.4
blum,bottom,0.73536445,0.03627085221827575,0.7391139,0.4
bmfont2json,bottom,0.63794014,0.019090522843751512,0.64710474,0.4
bn.js,top,0.5422224800000001,0.02217953724688027,0.53685236,0.4
body-parser,top,0.804366094,0.012413957977985102,0.80548847,0.4
bonjour,top,0.6344547819999999,0.056825824299807724,0.5979294,0.4
bookshelf-manager,bottom,0.25849752600000003,0.009734290909721173,0.26211718,0.4
boomcatch,bottom,0.44732091,0.016458420932246202,0.4408154,0.4
bootstrap-sass-loader,middle,0.7544434680000001,0.032286429905149336,0.743497,0.4
bootstrapper,middle,0.28349673200000003,0.03534781402565117,0.26987737,0.4
boring-config,bottom,0.348751728,0.013181621923715232,0.34737092,0.4
bossy,middle,0.16364996999999998,0.06424934252349124,0.17884806,0.4
boundary,middle,0.49425465199999996,0.014783150521868457,0.50062275,0.4
boxen,top,0.500122204,0.030656432533028535,0.5139996,0.4
bpmn-js-debug-overlay,bottom,0.42617011600000004,0.009749792315576789,0.42893785,0.4
braces,top,0.58631464,0.03307110241607922,0.5690444,0.4
breadboard,bottom,0.22468175599999998,0.014492739745827215,0.22358322,0.4
breeze.js.bower,bottom,0.721471142,0.006267365409669368,0.72106373,0.4
breeze.js.labs,bottom,0.834993362,0.012145966832315933,0.8331244,0.4
brim,bottom,0.119908604,0.03005466738802859,0.11422166,0.4
broccoli-autoprefixer,middle,0.574897156,0.034240494302241464,0.57140625,0.4
broccoli-csssplit,bottom,0.755282462,0.03931513446121887,0.746775,0.4
broccoli-i18n-lazy-lookup,bottom,0.487302764,0.016246825980844076,0.48376662,0.4
broccoli-ng-templatecache,bottom,0.805126346,0.01794030317419495,0.80076927,0.4
broccoli-splitter,bottom,0.66231385,0.03833051053997324,0.66888195,0.4
browser-env,middle,0.470187404,0.012519186243685343,0.4735664,0.4
browser-pdf-support,bottom,0.843770962,0.008789264711212746,0.84321797,0.4
browser-process-hrtime,top,0.77107512,0.003670852851967779,0.77026796,0.4
browser-stdout,top,0.510227428,0.01420960721820872,0.50559723,0.4
browserify-aes,top,0.8471373979999999,0.007090399516925635,0.84692943,0.4
browserify-des,top,0.7857772919999999,0.014850917624974213,0.78900576,0.4
browserify-dev-bundler,bottom,0.721351828,0.006982343558284724,0.71917254,0.4
browserify-hmr,middle,0.743611574,0.010887685333654702,0.7430805,0.4
browserify-sign,top,0.58038419,0.01304443909734338,0.5827937,0.4
browserslist,top,0.45779157000000004,0.06819757875540892,0.44916698,0.4
buffer-indexof-polyfill,middle,0.8530078119999999,0.015784106634192826,0.85425025,0.4
buffer-xor,top,0.7085550740000001,0.05670474197766341,0.7098981,0.4
buffered-transform,bottom,0.5556520199999999,0.03933918171825643,0.5478648,0.4
builder-coffee,bottom,0.695872034,0.008254648959476061,0.6977869,0.4
builtin-modules,top,0.73508997,0.017838012876635147,0.7331331,0.4
builtin-status-codes,top,0.676752748,0.05174936184530176,0.68212324,0.4
builtins,top,0.468439756,0.015237543109278818,0.4667109,0.4
bump-cli,middle,0.384770122,0.019785294513722067,0.39039043,0.4
bunnydo,bottom,0.174685274,0.017619048211520404,0.17660984,0.4
busylight,bottom,0.673560768,0.042312364624006414,0.654778,0.4
buzzfeed-headlines,bottom,0.51301259,0.017792964261239615,0.51378655,0.4
caber,bottom,0.073394364,0.0056735982614631785,0.07170644,0.4
cache-base,top,0.356450224,0.010104681360766898,0.3573216,0.4
cache-wrapper,bottom,0.67153399,0.012827594481367124,0.67017764,0.4
calendar-matrix,bottom,0.557211624,0.015861869739191514,0.55170506,0.4
call,middle,0.13069424999999998,0.01246348578647754,0.12521695,0.4
call-me-maybe,top,0.48509488999999995,0.029599483842739555,0.47612283,0.4
callback-timer,bottom,0.5866395600000001,0.006493424456556063,0.5857345,0.4
callback-with,bottom,0.25838573,0.0314377566627662,0.2526092,0.4
callback-wrapper,bottom,0.676080976,0.015772769704387072,0.681985,0.4
caller-callsite,top,0.719774722,0.02560046528499084,0.71389437,0.4
caller-path,top,0.6568313480000001,0.012517704230110277,0.6569279,0.4
callsites,top,0.6916942300000001,0.04256624940130971,0.67534375,0.4
camelcase,top,0.5555173339999999,0.03142035529519163,0.54887706,0.4
camelcase-keys,top,0.7048426720000001,0.010507535882590187,0.699492,0.4
caniuse-lite,top,0.49610854,0.03601622862860781,0.48312247,0.4
cantina-app-users,bottom,0.640429492,0.011056753163172256,0.6370945,0.4
capture-stack-trace,top,0.295437978,0.025650614390535953,0.29256922,0.4
carcass-program,bottom,0.663816088,0.030846836267139584,0.68014884,0.4
card-dealer,bottom,0.5381337979999999,0.012354995982620588,0.53182995,0.4
catbox-s3,bottom,0.661552438,0.006015957856170562,0.65808046,0.4
center-align,top,0.665419212,0.015454694586879456,0.66129786,0.4
cfn-config,bottom,0.5184266259999999,0.021452280845667193,0.5142572,0.4
chai-shallow-deep-equal,middle,0.64964137,0.03620042309223749,0.64234555,0.4
chain-args,bottom,0.44022600799999995,0.022353940582241202,0.44921842,0.4
changelogx,middle,0.48503773,0.009795142749904147,0.48467284,0.4
charabanc,bottom,0.06196001920000001,0.03260022734049325,0.05696302,0.4
check-pages,middle,0.599553854,0.032386471100084045,0.60672027,0.4
chemical-symbols,bottom,0.67412082,0.008828916374094246,0.67110395,0.4
choice,bottom,0.320006246,0.040841627749991546,0.31924444,0.4
ci-info,top,0.48285158799999994,0.022618715166877194,0.4887698,0.4
cipher-base,top,0.49002671800000003,0.029174064194321992,0.48951894,0.4
circular-dependency-plugin,top,0.763752774,0.016486878583861195,0.76249444,0.4
clap,top,0.34463758,0.027754073841369683,0.34354842,0.4
class-utils,top,0.64900359,0.008970768835877458,0.6478716,0.4
classlist-polyfill,middle,0.560388318,0.01688109757088143,0.5623852,0.4
classnames,top,0.720406912,0.05933543561924503,0.7019593,0.4
clever-tools,bottom,0.48461552599999996,0.02668924631753919,0.4749521,0.4
cli,middle,0.193222634,0.019293050912666202,0.19742593,0.4
cli-cursor,top,0.685203738,0.02568604376162709,0.6821381,0.4
cli-snow,bottom,0.46064428,0.027874398292285166,0.47449362,0.4
cli-spy,bottom,0.511296878,0.01628480052002997,0.505331,0.4
cli-width,top,0.199823434,0.02861664632884293,0.21662077,0.4
cliclopts,middle,0.348215422,0.035884419471413624,0.3287384,0.4
clingwrap,bottom,0.404234468,0.011994317159282957,0.39715463,0.4
cliui,top,0.427488082,0.02150019430561083,0.42469457,0.4
clocker,bottom,0.253778134,0.0059608215357473925,0.25360575,0.4
clone-deep,top,0.735380638,0.038492483670196184,0.7331242,0.4
closest,middle,0.786943032,0.030679616335338493,0.78556657,0.4
clui,middle,0.5715114920000001,0.07930483543299977,0.61214375,0.4
cluster-advisor,bottom,0.080809502,0.023018850106531326,0.08648816,0.4
cluster-role,bottom,0.6517270820000001,0.016180307006176304,0.6490325,0.4
clusterjs,bottom,0.675799352,0.005649955571636846,0.6741969,0.4
co-event-wrap,bottom,0.47929695,0.04556524340525296,0.4819613,0.4
co-inbox,bottom,0.42314835000000006,0.013444087441933348,0.42026287,0.4
co-thrift,bottom,0.545697202,0.027061425933588908,0.5430541,0.4
code-point-at,top,0.39327669200000004,0.012903320551500308,0.3866084,0.4
code-snippets,bottom,0.6383386160000001,0.008440251800881258,0.6417513,0.4
codewars,bottom,0.578486716,0.034785619761813664,0.5611681,0.4
coffee,middle,0.22350401199999997,0.05202165795844527,0.1935198,0.4
collect-callbacks,bottom,0.132067536,0.010552206195245615,0.13260569,0.4
collection-visit,top,0.567450028,0.008247401822266192,0.56741834,0.4
color-name,top,0.630752918,0.012012762949888766,0.6318569,0.4
color-support,top,0.74203898,0.020919292872776562,0.7445587,0.4
colormin,top,0.519663888,0.04956732191190806,0.5225357,0.4
colorzy,bottom,0.638110366,0.016731781626138295,0.6340878,0.4
colsole,bottom,0.424966802,0.05551607054425836,0.39651453,0.4
command-line-commands,middle,0.305902408,0.028435452571572883,0.30672437,0.4
command-mapper,bottom,0.485187988,0.011286494288736,0.4878091,0.4
commist,middle,0.444958778,0.02606782702213341,0.44899452,0.4
common-dir,middle,0.645365512,0.0265797911096893,0.6574308,0.4
commonmark-react-renderer,middle,0.858974212,0.009122356976216208,0.8567153,0.4
comparative-selection,bottom,0.601105808,0.011651384172540188,0.59940946,0.4
compare-versions,top,0.638924906,0.01026179092018936,0.6428512,0.4
comparray,bottom,0.5097847440000001,0.024028950707858245,0.507429,0.4
complexion-time-map,bottom,0.534971804,0.01396659791109776,0.5447346,0.4
compose-function,middle,0.615191492,0.016612663368306423,0.6173299,0.4
composition,middle,0.349599582,0.011640020940467427,0.34883678,0.4
compression,top,0.836242586,0.009282284042744017,0.83695465,0.4
concat,middle,0.48248824199999996,0.027559836332156817,0.49147457,0.4
concat-image,bottom,0.664598608,0.00836990000569423,0.66291714,0.4
config-lite,middle,0.51247583,0.022162935025329997,0.5066109,0.4
configurable-http-proxy,bottom,0.577949624,0.018035822120494732,0.57551306,0.4
confy-node,bottom,0.733441602,0.0071696475667581,0.73194075,0.4
connect-weinre-injector,bottom,0.6603268200000001,0.02690930569908857,0.6652177,0.4
consign,middle,0.254829998,0.007888258422298924,0.25490984,0.4
console.table,middle,0.727930526,0.021028143284272154,0.7323669,0.4
contact-form,bottom,0.5188582540000001,0.013659355526077343,0.51963824,0.4
contains-path,top,0.6154070920000001,0.0346173871356739,0.61075836,0.4
content,middle,0.418250514,0.02306816030633955,0.41469693,0.4
content-disposition,top,0.739576448,0.024774368584522376,0.74540865,0.4
content-type,top,0.68589513,0.023093453126145955,0.6837287,0.4
contentful-sdk-core,middle,0.784482286,0.007964936437466413,0.78496957,0.4
contentstream,middle,0.459889144,0.010139292039789055,0.4569183,0.4
contra,middle,0.370200724,0.04783723266221908,0.36786988,0.4
contractual,bottom,0.5064080559999999,0.016335765308912804,0.4987085,0.4
cookie-parser,top,0.698652884,0.010744400579349729,0.69859445,0.4
cool-ascii-faces,middle,0.14266828199999998,0.02097938224665041,0.13598919,0.4
copy,middle,0.457346602,0.059840598690868066,0.46918064,0.4
copy-webpack-plugin,top,0.67330473,0.01568170500133193,0.66893196,0.4
cordova-lib,middle,0.761423834,0.013202448999987827,0.7620357,0.4
core,bottom,0.293446068,0.012744557844488759,0.29389268,0.4
coreos-cluster,bottom,0.79129571,0.006750082399348895,0.7936237,0.4
corq,bottom,0.284190004,0.021368715776594542,0.27881312,0.4
correcthorse,bottom,0.0795889136,0.03375549858101277,0.09021497,0.4
cors,middle,0.5875835699999999,0.010414078659701481,0.5840101,0.4
cosmiconfig,top,0.538669698,0.02529859733297322,0.549943,0.4
couchdb-fauxton,bottom,0.882927156,0.007310995883197486,0.88190496,0.4
couchdb-user-account,bottom,0.807779448,0.005269349099207573,0.80966496,0.4
countdown.js,bottom,0.37040158599999995,0.016457529988727963,0.37911195,0.4
countn,bottom,0.395835108,0.021443780516278366,0.40103474,0.4
cpa.js,bottom,0.217570062,0.029176125014030205,0.21191561,0.4
create-cipher,bottom,0.55174212,0.0313313318926247,0.5655595,0.4
createECDH,top,0.6192910460000001,0.012777886540346986,0.61874527,0.4
createHash,top,0.5440516900000001,0.00931356400971186,0.5384556,0.4
createHmac,top,0.400723052,0.012331814291932853,0.39915872,0.4
crop-rotate-and-sample-in-browser,bottom,0.587511168,0.009331904916043103,0.58578753,0.4
cross-env,top,0.636616218,0.021411658819276928,0.637926,0.4
crossbar-nodejs,bottom,0.426358028,0.014591061940957894,0.42588174,0.4
crossvent,middle,0.58051059,0.014402032327932048,0.57555205,0.4
css-declaration-sorter,top,0.7021392879999999,0.020781161342950015,0.7014313,0.4
css-driven,bottom,0.47440657,0.021437286165258907,0.47912323,0.4
css-selector-tokenizer,top,0.750387052,0.00963994664771903,0.75239825,0.4
css-url-versioner,bottom,0.783332142,0.015946735971656387,0.79232836,0.4
csstree,top,0.588796552,0.024781900514720786,0.5807613,0.4
csv-join,bottom,0.624297694,0.011091172889563135,0.6292701,0.4
ctrllr,bottom,0.217312626,0.007215798456905518,0.21479076,0.4
currently-unhandled,top,0.5598420980000001,0.05049160086542633,0.5667948,0.4
custom-event,top,0.69357331,0.009911682425955795,0.69835305,0.4
cyclon.p2p-rtc-client,bottom,0.642619688,0.010581021760655746,0.64658797,0.4
d3-sankey,middle,0.303372902,0.03530984745953486,0.30254388,0.4
d3-star-plot,bottom,0.825623706,0.008865141085345408,0.8244544,0.4
d6,bottom,0.25602817,0.06086219170752192,0.24979383,0.4
daily-comic.js,bottom,0.716568554,0.012243242570243807,0.7106011,0.4
dailymotion-sdk-node,bottom,0.875158564,0.010485001916844356,0.8727217,0.4
danfe,bottom,0.400209728,0.005438852386401938,0.3981853,0.4
date-fns,top,0.6579009279999999,0.016514213167958404,0.65565383,0.4
date-math,middle,0.645140734,0.005284283178755652,0.6465614,0.4
dbcsv,bottom,0.62631919,0.016461659389943026,0.6256372,0.4
decamelize,top,0.445852396,0.03290038856292931,0.43489617,0.4
decompress-response,top,0.6976216120000001,0.026226288170568837,0.690441,0.4
default-require-extensions,top,0.757148328,0.017991177600894286,0.76243484,0.4
defaults-deep,middle,0.363376814,0.040743828325451696,0.35783252,0.4
deferred-interval,bottom,0.73943523,0.026514399449043703,0.7469424,0.4
define-exceptions,bottom,0.617073532,0.03848105044696831,0.6362624,0.4
define-properties,top,0.7066735559999999,0.018086972433752693,0.7003782,0.4
define-property,top,0.480717422,0.02851502551393686,0.48829013,0.4
del,top,0.564645438,0.016711953096099196,0.5645427,0.4
delighted-node,bottom,0.802672036,0.004944462192415892,0.80559325,0.4
denodeify,top,0.70600206,0.0171954966793518,0.70489144,0.4
dependency-injection,middle,0.774121932,0.01694051576021139,0.78166604,0.4
derequire-transform,bottom,0.5506233899999999,0.035944973229686095,0.5509107,0.4
des.js,top,0.507263816,0.024138585636723393,0.49839866,0.4
detect-browser,middle,0.465638506,0.018866559313488504,0.4576701,0.4
detect-data-stream,bottom,0.39876252,0.027354176190728195,0.4042366,0.4
detect-file,top,0.5483634119999999,0.021454829300945714,0.550333,0.4
detect-newline,top,0.59634778,0.008215554373382195,0.593458,0.4
detect-node,top,0.8331918139999999,0.008341826108723414,0.8339424,0.4
detect-port,top,0.8100341719999999,0.031103579770417424,0.821032,0.4
detect-rename,bottom,0.642874522,0.03844217996779342,0.66261244,0.4
deuces,bottom,0.413415962,0.007709184638301252,0.41275936,0.4
dev-web-server,bottom,0.600119736,0.01023304663094676,0.60666144,0.4
devs,bottom,0.260560108,0.01996446642743978,0.27301633,0.4
df,middle,0.394316324,0.039071552381057,0.4177732,0.4
dial-roller,bottom,0.518938086,0.010079456034255002,0.5244901,0.4
dialog,bottom,0.6738876,0.009373215408321693,0.6712327,0.4
diffie-hellman,top,0.721837588,0.013871227113571128,0.72493577,0.4
dir-glob,top,0.608863778,0.025681101255172468,0.615646,0.4
directory-path,bottom,0.6860096600000001,0.04517988800282712,0.7024923,0.4
dirtybit,bottom,0.32061574200000004,0.04406333179029496,0.3328498,0.4
discord.js-musicbot-addon,middle,0.393118646,0.015399485726918936,0.39115232,0.4
displayer-api-client,bottom,0.631536348,0.012367429801004342,0.6360814,0.4
dns-packet,top,0.624527288,0.03214511273403348,0.61387014,0.4
dns-txt,top,0.558808234,0.019081127117318908,0.567537,0.4
docker-pull,bottom,0.608007136,0.04115052861398843,0.59291834,0.4
dockerify,bottom,0.46090584,0.02657623093806569,0.47192675,0.4
dockerspaniel,bottom,0.387495624,0.01112515655539416,0.3869454,0.4
docooment,bottom,0.35836049999999997,0.008457399069060779,0.35744187,0.4
dogedc,bottom,0.42478918400000004,0.029075989815551075,0.42385885,0.4
dom-replace-html-stream,bottom,0.748309002,0.0055745057830735275,0.7479538,0.4
dom-serialize,top,0.669551598,0.039714713639117674,0.68260956,0.4
dominator,bottom,0.5192408559999999,0.015040023221794938,0.5243487,0.4
dot-prop,top,0.640561248,0.035955632784899216,0.6474622,0.4
dotignore,bottom,0.498955352,0.08729940875376749,0.52563864,0.4
dotpath-compile,bottom,0.737484728,0.03497883090604046,0.73672307,0.4
download-email-attachments,bottom,0.67848163,0.01887627741625187,0.6708926,0.4
draftjs-to-html,middle,0.789147678,0.04084400769866881,0.80265665,0.4
drool,middle,0.203816798,0.012363777595559936,0.2039482,0.4
droonga-http-server,bottom,0.75380947,0.012746961350729835,0.7592603,0.4
drop-while,bottom,0.41765270800000004,0.01686508911684488,0.4136097,0.4
dropbox-auth-cli,bottom,0.594934162,0.004053679868184001,0.5937753,0.4
