Repository_URL,Num_Dependents
https://github.com/jsdom/abab,283833
https://github.com/sindresorhus/cli-cursor,281190
https://github.com/jonschlinkert/center-align,281180
https://github.com/postcss/postcss-calc,277419
https://github.com/css-modules/postcss-modules-scope,275771
https://github.com/jonschlinkert/is-extendable,275599
https://github.com/axios/axios,274444
https://github.com/crypto-browserify/hash-base,274081
https://github.com/sindresorhus/get-stream,272687
https://github.com/jonschlinkert/is-number,272613
https://github.com/sindresorhus/is-path-cwd,270685
https://github.com/sindresorhus/is-path-in-cwd,270478
https://github.com/sindresorhus/resolve-from,270344
https://github.com/yargs/y18n,269930
https://github.com/jonschlinkert/preserve,269782
https://github.com/sindresorhus/path-type,269665
https://github.com/jshttp/proxy-addr,267729
https://github.com/jonschlinkert/randomatic,267619
https://github.com/facebook/prop-types,266504
https://github.com/yahoo/serialize-javascript,265896
https://github.com/sindresorhus/number-is-nan,265849
https://github.com/jonschlinkert/regex-cache,265297
https://github.com/sindresorhus/pkg-dir,260535
https://github.com/rvagg/isstream,260257
https://github.com/crypto-browserify/parse-asn1,258736
https://github.com/TrySound/alphanum-sort,257724
https://github.com/sindresorhus/get-stdin,257562
https://github.com/webpack/memory-fs,257370
https://github.com/sindresorhus/is-finite,256704
https://github.com/hughsk/is-typedarray,256450
https://github.com/crypto-browserify/randombytes,255454
https://github.com/ForbesLindesay/acorn-globals,255332
https://github.com/crypto-browserify/publicEncrypt,254295
https://github.com/jonschlinkert/lazy-cache,253783
https://github.com/sindresorhus/dot-prop,251889
https://github.com/github/fetch,250591
https://github.com/jonschlinkert/is-equal-shallow,249763
https://github.com/sindresorhus/loud-rejection,248728
https://github.com/sindresorhus/mimic-fn,247387
https://github.com/sindresorhus/callsites,246408
https://github.com/istanbuljs/append-transform,246317
https://github.com/jonschlinkert/is-primitive,246169
https://github.com/ljharb/object.assign,245524
https://github.com/expressjs/morgan,245157
https://github.com/sindresorhus/path-key,244237
https://github.com/tapjs/signal-exit,243179
https://github.com/jonschlinkert/mixin-deep,243080
https://github.com/mde/ejs,242300
https://github.com/jonschlinkert/cache-base,242214
https://github.com/webpack-contrib/extract-text-webpack-plugin,240923
https://github.com/sindresorhus/indent-string,240804
https://github.com/jonschlinkert/global-prefix,239340
https://github.com/eslint/espree,239295
https://github.com/jonschlinkert/class-utils,239211
https://github.com/jonschlinkert/collection-visit,238046
https://github.com/crypto-browserify/md5.js,237583
https://github.com/jhiesey/stream-http,237126
https://github.com/jonschlinkert/set-value,236353
https://github.com/sindresorhus/got,235715
https://github.com/bendrucker/builtin-status-codes,233647
https://github.com/jonschlinkert/union-value,233320
https://github.com/jonschlinkert/define-property,230982
https://github.com/webpack-contrib/eslint-loader,230573
https://github.com/istanbuljs/test-exclude,226682
https://github.com/jsdom/whatwg-url,225617
https://github.com/Tjatse/ansi-html,224890
https://github.com/sindresorhus/restore-cursor,224419
https://github.com/isaacs/pseudomap,223806
https://github.com/jsdom/webidl-conversions,223571
https://github.com/jonschlinkert/object.omit,223206
https://github.com/TrySound/postcss-value-parser,222446
https://github.com/jamestalmage/currently-unhandled,221489
https://github.com/defunctzombie/node-url,218144
https://github.com/sindresorhus/repeating,217947
https://github.com/calvinmetcalf/minimalistic-assert,216116
https://github.com/tsertkov/exec-sh,215832
https://github.com/jslicense/spdx-correct.js,215552
https://github.com/jslicense/spdx-expression-parse.js,215185
https://github.com/jonschlinkert/is-accessor-descriptor,215060
https://github.com/sindresorhus/map-obj,214599
https://github.com/jonschlinkert/is-data-descriptor,214550
https://github.com/airbnb/babel-plugin-dynamic-import-node,213739
https://github.com/zertosh/loose-envify,213665
https://github.com/indutny/miller-rabin,212636
https://github.com/chalk/slice-ansi,212603
https://github.com/knownasilya/cli-width,212198
https://github.com/lydell/source-map-url,212151
https://github.com/css-modules/css-selector-tokenizer,211738
https://github.com/jbgutierrez/path-parse,211635
https://github.com/jonschlinkert/window-size,210422
https://github.com/kemitchell/validate-npm-package-license.js,210191
https://github.com/lahmatiy/clap,210187
https://github.com/indutny/minimalistic-crypto-utils,209197
https://github.com/jonschlinkert/map-visit,208181
https://github.com/indutny/hash.js,207917
https://github.com/expressjs/serve-index,207702
https://github.com/micromatch/nanomatch,206081
https://github.com/jshttp/vary,204630
https://github.com/jonschlinkert/split-string,202773
https://github.com/sindresorhus/redent,202104
https://github.com/jonschlinkert/to-object-path,200927
https://github.com/jonschlinkert/unset-value,198408
https://github.com/sindresorhus/strip-indent,198135
https://github.com/sindresorhus/trim-newlines,197853
https://github.com/webpack/fastparse,197502
https://github.com/sindresorhus/boxen,197373
https://github.com/watson/bonjour,197130
https://github.com/avajs/default-require-extensions,195893
https://github.com/jonschlinkert/longest,195098
https://github.com/jonschlinkert/write,194440
https://github.com/sindresorhus/is-absolute-url,193121
https://github.com/royriojas/file-entry-cache,192370
https://github.com/gajus/table,191797
https://github.com/royriojas/flat-cache,191089
https://github.com/iarna/has-unicode,188852
https://github.com/sindresorhus/prepend-http,188012
https://github.com/iarna/wide-align,187441
https://github.com/postcss/postcss-selector-parser,186752
https://github.com/jshttp/on-headers,185941
https://github.com/es-shims/Object.values,185500
https://github.com/prettier/prettier,184190
https://github.com/micromatch/to-regex-range,183176
https://github.com/mathiasbynens/emoji-regex,182928
https://github.com/sindresorhus/is-plain-obj,178733
https://github.com/sindresorhus/is-svg,176298
https://github.com/puleos/object-hash,174433
https://github.com/bnjmnt4n/regjsgen,173468
https://github.com/jonschlinkert/is-directory,172375
https://github.com/iliakan/detect-node,172109
https://github.com/expressjs/cookie-parser,172101
https://github.com/sindresorhus/is-obj,171982
https://github.com/jonschlinkert/map-cache,171570
https://github.com/jonschlinkert/is-windows,170678
https://github.com/sindresorhus/resolve-cwd,170636
https://github.com/jonschlinkert/resolve-dir,170548
https://github.com/jonschlinkert/right-align,170353
https://github.com/tapjs/stack-utils,168946
https://github.com/faye/websocket-extensions-node,168577
https://github.com/ben-eb/colormin,166860
https://github.com/sindresorhus/set-immediate-shim,163351
https://github.com/sindresorhus/detect-newline,163310
https://github.com/socketio/engine.io-parser,162905
https://github.com/mafintosh/pumpify,162166
https://github.com/reduxjs/redux,160941
https://github.com/watson/is-ci,160127
https://github.com/webpack-contrib/copy-webpack-plugin,157740
https://github.com/csstree/csstree,157203
https://github.com/webpack-contrib/uglifyjs-webpack-plugin,156611
https://github.com/css-modules/postcss-modules-local-by-default,155782
https://github.com/unshiftio/url-parse,155360
https://github.com/unshiftio/querystringify,154279
https://github.com/css-modules/postcss-modules-values,154101
https://github.com/kentcdodds/cross-env,153550
https://github.com/css-modules/icss-utils,151244
https://github.com/mafintosh/multicast-dns,146232
https://github.com/sindresorhus/sort-keys,145210
https://github.com/jonschlinkert/contains-path,144454
https://github.com/mafintosh/dns-packet,144383
https://github.com/sindresorhus/array-differ,144015
https://github.com/doowb/homedir-polyfill,143435
https://github.com/jhiesey/to-arraybuffer,143199
https://github.com/yisibl/num2fraction,142624
https://github.com/Siilwyn/css-declaration-sorter,142586
https://github.com/unshiftio/requires-port,142187
https://github.com/suguru03/neo-async,141601
https://github.com/sindresorhus/lowercase-keys,140639
https://github.com/jonschlinkert/get-value,140067
https://github.com/webpack/source-list-map,139162
https://github.com/jamestalmage/normalize-range,138063
https://github.com/stevenvachon/relateurl,137653
https://github.com/jonschlinkert/has-value,136627
https://github.com/mafintosh/multicast-dns-service-types,135910
https://github.com/sindresorhus/internal-ip,135004
https://github.com/jonschlinkert/global-modules,134873
https://github.com/jonschlinkert/is-descriptor,133662
https://github.com/reduxjs/react-redux,133038
https://github.com/stevemao/html-comment-regex,132530
https://github.com/mridgway/hoist-non-react-statics,132346
https://github.com/socketio/socket.io-adapter,131120
https://github.com/floatdrop/capture-stack-trace,130219
https://github.com/jonschlinkert/time-stamp,129860
https://github.com/MoOx/reduce-css-calc,127140
https://github.com/sindresorhus/latest-version,126894
https://github.com/mafintosh/generate-function,126875
https://github.com/mafintosh/is-my-json-valid,126049
https://github.com/mafintosh/flush-write-stream,125754
https://github.com/jonschlinkert/object-visit,125706
https://github.com/sindresorhus/package-json,123960
https://github.com/sindresorhus/gzip-size,123440
https://github.com/survivejs/webpack-merge,123233
https://github.com/postcss/postcss-filter-plugins,122089
https://github.com/here-be/snapdragon,120211
https://github.com/sindresorhus/leven,120146
https://github.com/MoOx/reduce-function-call,119243
https://github.com/jonschlinkert/use,117941
https://github.com/watson/dns-txt,117445
https://github.com/rase-/arraybuffer.slice,116843
https://github.com/jonschlinkert/clone-deep,116646
https://github.com/gulp-sourcemaps/gulp-sourcemaps,116351
https://github.com/fb55/nth-check,115285
https://github.com/expressjs/serve-favicon,113830
https://github.com/doowb/detect-file,113695
https://github.com/kevva/dir-glob,112904
https://github.com/maxogden/mississippi,112353
https://github.com/jsdom/js-symbol-tree,111225
https://github.com/MoOx/postcss-message-helpers,111156
https://github.com/sindresorhus/pretty-bytes,110616
https://github.com/expressjs/session,109742
https://github.com/jsdom/xml-name-validator,109531
https://github.com/unshiftio/original,109287
https://github.com/sindresorhus/string-length,108889
https://github.com/amasad/sane,108267
https://github.com/kevva/strict-uri-encode,108144
https://github.com/jonschlinkert/array-slice,107758
https://github.com/sindresorhus/is-npm,106359
https://github.com/jprichardson/node-klaw,105940
https://github.com/floatdrop/require-from-string,105310
https://github.com/vuejs/vue-loader,105277
https://github.com/doowb/ansi-colors,103416
https://github.com/sindresorhus/semver-diff,102583
https://github.com/sindresorhus/xdg-basedir,102183
https://github.com/indutny/offset-buffer,102014
https://github.com/sindresorhus/registry-url,100553
https://github.com/postcss/postcss-custom-properties,100436
https://github.com/fgnass/uniqs,98973
https://github.com/spdy-http2/spdy-transport,95138
https://github.com/standard/eslint-config-standard,94790
https://github.com/iarna/in-publish,93932
https://github.com/indutny/wbuf,93184
https://github.com/mafintosh/stdout-stream,90850
https://github.com/sindresorhus/gulp-autoprefixer,90747
https://github.com/sindresorhus/beeper,88993
https://github.com/gulpjs/v8flags,88132
https://github.com/immerjs/immer,87980
https://github.com/sindresorhus/url-parse-lax,87831
https://github.com/jonschlinkert/shallow-clone,87495
https://github.com/adamhalasz/uniqid,87206
https://github.com/sindresorhus/import-lazy,86123
https://github.com/kyldvs/ast-types-flow,85413
https://github.com/shouldjs/should.js,84476
https://github.com/sindresorhus/exit-hook,84174
https://github.com/scravy/node-macaddress,83958
https://github.com/danethurber/webpack-manifest-plugin,82716
https://github.com/gulpjs/rechoir,82403
https://github.com/xzyfer/sass-graph,82103
https://github.com/inxilpro/node-app-root-path,81613
https://github.com/sindresorhus/widest-line,81546
https://github.com/hapijs/topo,67680
https://github.com/stacktracejs/stackframe,79272
https://github.com/unshiftio/yeast,79264
https://github.com/sindresorhus/ip-regex,79045
https://github.com/teambition/merge2,78716
https://github.com/sindresorhus/log-symbols,78505
https://github.com/jonschlinkert/strip-comments,78215
https://github.com/hughsk/from2,77922
https://github.com/analog-nico/stealthy-require,77892
https://github.com/es-shims/String.prototype.trimLeft,77707
https://github.com/es-shims/String.prototype.trimRight,77705
https://github.com/standard/eslint-plugin-standard,77384
https://github.com/JedWatson/classnames,76536
https://github.com/sindresorhus/yn,76141
https://github.com/sindresorhus/ncname,75033
https://github.com/mysticatea/eslint-plugin-node,74146
https://github.com/pugjs/void-elements,73518
https://github.com/NMFR/optimize-css-assets-webpack-plugin,73322
https://github.com/rollup/rollup,73253
https://github.com/OverZealous/run-sequence,72800
https://github.com/jonschlinkert/is-odd,71335
https://github.com/kumavis/browser-process-hrtime,71268
https://github.com/gulpjs/glogg,70024
https://github.com/juliangruber/multipipe,69647
https://github.com/node-modules/detect-port,69108
https://github.com/sindresorhus/first-chunk-stream,68797
https://github.com/webpack-contrib/webpack-hot-middleware,68553
https://github.com/date-fns/date-fns,68280
https://github.com/typicode/husky,68251
https://github.com/gulpjs/fancy-log,68161
https://github.com/sindresorhus/import-from,67770
https://github.com/reduxjs/redux-thunk,67226
https://github.com/sasstools/scss-tokenizer,67182
https://github.com/jonschlinkert/is-absolute,66578
https://github.com/kevinbeaty/any-promise,66078
https://github.com/sindresorhus/is-root,65630
https://github.com/maximkoretskiy/postcss-initial,65517
https://github.com/webpack-contrib/istanbul-instrumenter-loader,65507
https://github.com/postcss/postcss-import,65431
https://github.com/expressjs/method-override,65214
https://github.com/jonschlinkert/is-relative,65037
https://github.com/sindresorhus/file-type,64893
https://github.com/istanbuljs/nyc,64664
https://github.com/cscott/node-pn,64648
https://github.com/sindresorhus/import-cwd,63861
https://github.com/omichelsen/compare-versions,63295
https://github.com/geowarin/friendly-errors-webpack-plugin,63169
https://github.com/juliangruber/builtins,62980
https://github.com/floatdrop/gulp-plumber,62586
https://github.com/kumavis/browser-stdout,61791
https://github.com/mafintosh/stream-each,61737
https://github.com/postcss/postcss-font-variant,61464
https://github.com/es-shims/RegExp.prototype.flags,61294
https://github.com/aackerman/circular-dependency-plugin,60981
https://github.com/BerkeleyTrue/warning,60170
https://github.com/gulpjs/gulplog,60068
https://github.com/gulpjs/replace-ext,59975
https://github.com/sindresorhus/xml-char-classes,59617
https://github.com/webmodules/custom-event,59415
https://github.com/jonschlinkert/parse-filepath,59000
https://github.com/standard/standard,58901
https://github.com/JeffreyWay/laravel-mix,58718
https://github.com/jonschlinkert/mixin-object,58527
https://github.com/gulpjs/has-gulplog,58478
https://github.com/sindresorhus/caller-callsite,58287
https://github.com/sindresorhus/is-generator-fn,57915
https://github.com/sindresorhus/pkg-up,57568
https://github.com/webmodules/dom-serialize,57178
https://github.com/npm/validate-npm-package-name,57145
https://github.com/limulus/call-me-maybe,55235
https://github.com/maxogden/extract-zip,55080
https://github.com/gaearon/react-hot-loader,54516
https://github.com/thejoshwolfe/yauzl,54082
https://github.com/sindresorhus/decompress-response,54060
https://github.com/passy/node-dom-urls,53192
https://github.com/jb55/async-each-series,52910
https://github.com/babel/babelify,52372
https://github.com/webpack-contrib/webpack-bundle-analyzer,51843
https://github.com/jonschlinkert/ansi-wrap,50394
https://github.com/gulpjs/flagged-respawn,50291
https://github.com/hughsk/vinyl-source-stream,50041
https://github.com/regexhq/unc-path-regex,49565
https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,49198
https://github.com/waysact/webpack-subresource-integrity,49180
https://github.com/here-be/snapdragon-util,48830
https://github.com/laravel/elixir,48789
https://github.com/postcss/postcss-custom-media,48467
https://github.com/jonschlinkert/object.defaults,48201
https://github.com/rollup/rollup-plugin-node-resolve,48159
https://github.com/isaacs/color-support,47941
https://github.com/postcss/postcss-media-minmax,47646
https://github.com/postcss/postcss-custom-selectors,47598
https://github.com/bevacqua/hash-sum,47544
https://github.com/shinnn/output-file-sync,47485
https://github.com/postcss/postcss-selector-matches,47371
https://github.com/postcss/postcss-selector-not,47363
https://github.com/gulpjs/fined,47337
https://github.com/webpack-contrib/karma-webpack,46908
https://github.com/vuejs/vue-hot-reload-api,46761
https://github.com/sindresorhus/is-regexp,46566
https://github.com/expressjs/errorhandler,46369
https://github.com/matthew-andrews/denodeify,46221
