Repository_URL,Num_Dependents
https://github.com/DarkoPendragon/discord.js-musicbot-addon,821
https://github.com/thelinmichael/spotify-web-api-node,819
https://github.com/shipshapecode/ember-assign-polyfill,819
https://github.com/lukechilds/browser-env,818
https://github.com/eventualbuddha/lines-and-columns,818
https://github.com/libp2p/js-peer-id,815
https://github.com/aurelia/cli,813
https://github.com/nolanlawson/package-json-versionify,813
https://github.com/strongloop/loopback-phase,810
https://github.com/steelbrain/package-deps,809
https://github.com/jonschlinkert/relative,808
https://github.com/mattdesl/garnish,808
https://github.com/CalebMorris/react-moment-proptypes,805
https://github.com/yoshuawuyts/from2-string,804
https://github.com/alekseykulikov/babel-preset-es2015-node5,804
https://github.com/node-modules/enable,803
https://github.com/sindresorhus/titleize,801
https://github.com/bevacqua/crossvent,799
https://github.com/joliss/node-fixturify,798
https://github.com/react-component/m-picker,796
https://github.com/leandrowd/react-responsive-carousel,794
https://github.com/emaphp/underscore-template-loader,792
https://github.com/poetic/ember-cli-github-pages,788
https://github.com/dcousens/blacklist,787
https://github.com/reactjs/react-a11y,784
https://github.com/rragan/try-require,784
https://github.com/royriojas/esbeautifier,784
https://github.com/imagemin/jpeg-recompress-bin,783
https://github.com/feross/run-auto,783
https://github.com/iamvdo/postcss-opacity,783
https://github.com/koistya/git-repository,782
https://github.com/egoist/bili,782
https://github.com/azu/rc-config-loader,782
https://github.com/unit-coverage/unit-coverage,781
https://github.com/react-component/m-date-picker,779
https://github.com/lydell/json-stringify-pretty-compact,778
https://github.com/mjrussell/redux-auth-wrapper,778
https://github.com/stackgl/gl-vec3,777
https://github.com/75lb/common-dir,777
https://github.com/scottcorgan/toxic,775
https://github.com/DavidAnson/check-pages,775
https://github.com/narirou/gulp-develop-server,774
https://github.com/multiformats/js-multihash,774
https://github.com/h13i32maru/ice-cap,773
https://github.com/RickWong/react-inline-css,773
https://github.com/mcollina/help-me,772
https://github.com/jonschlinkert/copy,771
https://github.com/shivapoudel/grunt-potomo,771
https://github.com/englercj/resource-loader,771
https://github.com/sindresorhus/spdx-license-list,771
https://github.com/mafintosh/peek-stream,770
https://github.com/bendrucker/accessory,770
https://github.com/mihneadb/node-directory-tree,769
https://github.com/danielstjules/mocha.parallel,768
https://github.com/75lb/command-line-commands,768
https://github.com/aurelia/testing,767
https://github.com/rstacruz/bump-cli,766
https://github.com/sindresorhus/npm-name,766
https://github.com/Wenqer/gulp-base64,765
https://github.com/gpbl/webpack-cleanup-plugin,765
https://github.com/reactjs/react-static-container,763
https://github.com/FuturesJS/sequence,762
https://github.com/igorprado/react-notification-system,761
https://github.com/mattdesl/parse-unit,759
https://github.com/rollup/rollup-plugin-multi-entry,757
https://github.com/millermedeiros/esformatter-quotes,756
https://github.com/miguelmota/is-class,754
https://github.com/kentcdodds/node-manage-path,754
https://github.com/breuleux/earl-grey,752
https://github.com/imagemin/zopflipng-bin,751
https://github.com/jtblin/angular-chart.js,750
https://github.com/zenoamaro/react-quill,749
https://github.com/shama/grunt-gulp,748
https://github.com/lightsofapollo/superagent-promise,747
https://github.com/jsumners/abstract-logging,746
https://github.com/reactjs/express-react-views,745
https://github.com/venables/koa-helmet,745
https://github.com/aurelia/framework,745
https://github.com/dcodeIO/MetaScript,744
https://github.com/bitcoinjs/varuint-bitcoin,742
https://github.com/fastify/fast-json-stringify,742
https://github.com/sindresorhus/run-applescript,739
https://github.com/danielhusar/gulp-pleeease,738
https://github.com/bclinkinbeard/partialify,738
https://github.com/airbnb/react-with-styles,738
https://github.com/webtorrent/parse-torrent,736
https://github.com/siimon/prom-client,735
https://github.com/WearyMonkey/ngtemplate-loader,734
https://github.com/nfroidure/plexer,734
https://github.com/NativeScript/nativescript-hook,734
https://github.com/mapbox/vector-tile-js,734
https://github.com/orlin/babel-preset-es2015-mod,733
https://github.com/csantero/ember-sinon,731
https://github.com/jonkemp/gulp-inline-css,731
https://github.com/kirjs/react-highcharts,731
https://github.com/danquirk/mocha-fivemat-progress-reporter,731
https://github.com/VincentGarreau/particles.js,730
https://github.com/bevacqua/atoa,730
https://github.com/erikras/lru-memoize,728
https://github.com/catamphetamine/libphonenumber-js,728
https://github.com/sindresorhus/gzip-size-cli,727
https://github.com/bitcoinjs/bitcoin-ops,727
https://github.com/r3b/grunt-protractor-coverage,725
https://github.com/jonkemp/gulp-cssbeautify,724
https://github.com/yibn2008/find-process,722
https://github.com/twolfson/karma-electron,722
https://github.com/finnp/cliclopts,721
https://github.com/node-machine/machine,721
https://github.com/BinaryMuse/toml-require,721
https://github.com/power-assert-js/espower-source,720
https://github.com/dwyl/hapi-auth-jwt2,720
https://github.com/matthew-andrews/npm-prepublish,719
https://github.com/stream-utils/contentstream,718
https://github.com/kevva/xdg-trashdir,718
https://github.com/Oktavilla/markdown-it-table-of-contents,713
https://github.com/aurelia/animator-css,713
https://github.com/yahoo/fetchr,712
https://github.com/wouter2203/fuzzy-search,712
https://github.com/koajs/jwt,711
https://github.com/kaelzhang/node-tmp-sync,709
https://github.com/emgeee/gulp-standard,708
https://github.com/streamich/memfs,708
https://github.com/kawanet/msgpack-lite,708
https://github.com/pugjs/pug-cli,708
https://github.com/discordjs/Commando,708
https://github.com/rwjblue/broccoli-string-replace,707
https://github.com/pdehaan/eslint-config-node-style-guide,707
https://github.com/andyjansson/postcss-functions,704
https://github.com/reworkcss/rework-plugin-url,703
https://github.com/actions-on-google/actions-on-google-nodejs,703
https://github.com/callumacrae/rev-del,702
https://github.com/AndiDittrich/Node.CLI-Progress,702
https://github.com/hapijs/bossy,701
https://github.com/jonschlinkert/read-yaml,701
https://github.com/neumino/rethinkdbdash,701
https://github.com/node-modules/coffee,700
https://github.com/jonathantneal/svg4everybody,699
https://github.com/seanmonstar/mocha-text-cov,698
https://github.com/yuanqing/gulp-tape,698
https://github.com/sindresorhus/broccoli-autoprefixer,697
https://github.com/sarosia/buffer-indexof-polyfill,695
https://github.com/fumiakiy/karma-tap-reporter,694
https://github.com/AdeleD/react-paginate,694
https://github.com/ben-eb/babel-plugin-precompile-charcodes,692
https://github.com/strongloop/loopback-swagger,691
https://github.com/alexgorbatchev/gulp-changed-in-place,691
https://github.com/stiang/remove-markdown,689
https://github.com/bahmutov/console.table,687
https://github.com/brettz9/regextras,687
https://github.com/maxogden/menubar,687
https://github.com/Surnet/swagger-jsdoc,687
https://github.com/maxs15/react-native-modalbox,687
https://github.com/IBM-Cloud/gp-js-client,687
https://github.com/telegraf/telegraf,687
https://github.com/bitcoinjs/merkle-lib,684
https://github.com/sindresorhus/df,683
https://github.com/timneutkens/is-async-supported,683
https://github.com/webpro/versionify,682
https://github.com/BadgeLabs/mocha-eslint,681
https://github.com/sindresorhus/normalize-newline,680
https://github.com/aurelia/dependency-injection,680
https://github.com/wilmoore/node-homedir,677
https://github.com/emn178/js-sha256,677
https://github.com/react-native-community/react-native-side-menu,677
https://github.com/rexxars/commonmark-react-renderer,677
https://github.com/ef4/ember-browserify,676
https://github.com/jtangelder/template-html-loader,675
https://github.com/CookPete/auto-changelog,675
https://github.com/markdown-it/markdown-it-mark,674
https://github.com/dannycoates/pem-jwk,674
https://github.com/fancyboynet/babel-preset-es2015-without-strict,674
https://github.com/shakacode/bootstrap-sass-loader,673
https://github.com/sindresorhus/is-travis,673
https://github.com/danielhusar/gulp-stylint,673
https://github.com/MadLittleMods/postcss-css-variables,673
https://github.com/googlemaps/google-maps-services-js,673
https://github.com/ember-cli-deploy/ember-cli-deploy,672
https://github.com/algolia/algoliasearch-helper-js,672
https://github.com/adonisjs/ace,672
https://github.com/aaronshaf/react-toggle,671
https://github.com/balloob/react-sidebar,671
https://github.com/duzun/verup,669
https://github.com/royriojas/prepush,667
