Temperature,Avg_Human_Fog,Avg_AI_Fog,Avg_Diff
0.2,10.854529185566552,17.909394693225398,7.054865507658846
0.5,10.854529185566552,17.959240536196187,7.104711350629636
0.7,10.854529185566552,17.94392373301275,7.089394547446199
