Lib_Name,Source,human_fog_index,ai_fog_index,fog_diff
regex-cache,top,22.8,20.74754478616548,-2.05245521383452
pkg-dir,top,5.836363636363637,12.138491918925356,6.302128282561719
isstream,top,8.200000000000001,13.235209235209236,5.035209235209235
alphanum-sort,top,27.86666666666667,19.3973249738767,-8.469341692789971
get-stdin,top,2.8000000000000003,13.67930272214025,10.879302722140249
memory-fs,top,11.371428571428572,13.487503254259684,2.116074682831112
is-finite,top,14.533333333333337,10.011373683787475,-4.521959649545861
is-typedarray,top,4.0,15.634283738313789,11.634283738313789
randombytes,top,9.066666666666668,21.722987736900784,12.656321070234116
acorn-globals,top,13.2,19.022683982683983,5.822683982683984
publicEncrypt,top,27.86666666666667,15.7247366064063,-12.141930060260371
lazy-cache,top,14.326315789473682,22.73362785362785,8.40731206415417
dot-prop,top,8.457142857142857,15.164089862665715,6.706947005522858
fetch,top,11.6,14.07290089221124,2.472900892211241
is-equal-shallow,top,11.333333333333336,15.454483559807198,4.121150226473862
loud-rejection,top,11.466666666666669,21.223473389355743,9.756806722689074
mimic-fn,top,2.4000000000000004,15.45747045747046,13.05747045747046
callsites,top,3.2,17.792749518290314,14.592749518290315
append-transform,top,21.6,14.273735702070804,-7.326264297929198
is-primitive,top,14.228571428571428,17.477532459792428,3.2489610312210004
object.assign,top,22.4,13.854023694023695,-8.545976305976303
morgan,top,9.066666666666668,13.748234575913944,4.681567909247276
path-key,top,19.942857142857143,14.385185185185184,-5.557671957671959
signal-exit,top,5.2,15.858913655598364,10.658913655598365
mixin-deep,top,8.666666666666668,18.106628733997155,9.439962067330487
ejs,top,31.6,15.716837606837606,-15.883162393162396
cache-base,top,8.514285714285714,17.749104986999725,9.234819272714011
extract-text-webpack-plugin,top,8.753846153846155,14.291923890063424,5.53807773621727
indent-string,top,2.4000000000000004,14.952223886725037,12.552223886725036
global-prefix,top,5.733333333333334,15.987808433445617,10.254475100112282
espree,top,2.4000000000000004,15.706199982715413,13.306199982715412
class-utils,top,12.488888888888887,20.499200346627116,8.01031145773823
collection-visit,top,10.0,19.518878276773016,9.518878276773016
md5.js,top,9.066666666666668,15.548898553204788,6.48223188653812
stream-http,top,2.4000000000000004,13.689281367430036,11.289281367430036
set-value,top,13.2,14.132559205500382,0.9325592055003824
got,top,8.200000000000001,11.27845661584792,3.0784566158479194
builtin-status-codes,top,4.4,16.736472416472417,12.336472416472416
union-value,top,13.295652173913044,14.895785745555568,1.6001335716425231
define-property,top,14.228571428571428,17.48221898611908,3.2536475575476516
eslint-loader,top,9.066666666666668,15.009382341796137,5.9427156751294685
test-exclude,top,12.488888888888887,16.367761177993735,3.878872289104848
whatwg-url,top,12.488888888888887,17.976410077528392,5.487521188639505
ansi-html,top,8.0,16.323581973581973,8.323581973581973
restore-cursor,top,8.514285714285714,17.39473534868493,8.880449634399215
pseudomap,top,2.8000000000000003,19.960306706189066,17.160306706189065
webidl-conversions,top,18.133333333333336,19.654701251774423,1.5213679184410864
object.omit,top,4.0,20.010020703933748,16.010020703933748
postcss-value-parser,top,2.4000000000000004,22.995169082125607,20.595169082125608
currently-unhandled,top,18.2,19.31280268983655,1.112802689836549
node-url,top,2.8000000000000003,15.329308094780846,12.529308094780845
repeating,top,1.6,22.31765567765568,20.717655677655678
exec-sh,top,9.066666666666668,13.652337930387466,4.585671263720798
spdx-correct.js,top,21.6,18.30856602290039,-3.2914339770996115
spdx-expression-parse.js,top,11.6,19.74207876383812,8.14207876383812
is-accessor-descriptor,top,17.02857142857143,18.725635227256,1.697063798684571
map-obj,top,3.6,15.59880563214896,11.99880563214896
is-data-descriptor,top,14.171428571428573,18.34605779868938,4.174629227260807
babel-plugin-dynamic-import-node,top,8.036363636363637,14.34969320534538,6.313329568981743
loose-envify,top,10.0,24.549839206801504,14.549839206801504
slice-ansi,top,2.8000000000000003,17.398985387372484,14.598985387372483
cli-width,top,6.6000000000000005,15.90712844243067,9.30712844243067
source-map-url,top,14.228571428571428,13.65882254368023,-0.5697488848911973
css-selector-tokenizer,top,10.0,24.0992018507808,14.099201850780801
path-parse,top,1.2000000000000002,14.864916344916349,13.66491634491635
window-size,top,13.9,17.42196078431373,3.5219607843137286
validate-npm-package-license.js,top,6.4,19.51069302631715,13.110693026317149
clap,top,11.6,19.12931475029036,7.529314750290359
minimalistic-crypto-utils,top,10.0,24.144716144716146,14.144716144716146
map-visit,top,2.8000000000000003,14.06316207819138,11.26316207819138
hash.js,top,10.0,15.957617829740594,5.9576178297405935
serve-index,top,14.533333333333337,14.204285714285714,-0.32904761904762303
nanomatch,top,11.8752688172043,13.231396147711935,1.3561273305076345
vary,top,10.0,19.89728374373536,9.897283743735361
split-string,top,14.430769230769233,18.216142312222047,3.785373081452814
redent,top,14.228571428571428,14.923210205111731,0.6946387765403035
to-object-path,top,8.276923076923078,17.821900610287706,9.544977533364628
unset-value,top,12.488888888888887,15.358434547908235,2.869545659019348
strip-indent,top,3.6,17.15193675889328,13.551936758893282
trim-newlines,top,4.0,12.522169312169314,8.522169312169314
fastparse,top,11.353846153846156,16.07648270469348,4.722636550847323
boxen,top,10.0,15.958197454420366,5.958197454420366
bonjour,top,29.06666666666667,18.76625850340136,-10.30040816326531
default-require-extensions,top,13.2,17.178620689655173,3.9786206896551732
longest,top,4.0,12.026379621549902,8.026379621549902
write,top,9.914285714285716,14.26,4.345714285714283
is-absolute-url,top,9.066666666666668,14.88361750862091,5.816950841954242
file-entry-cache,top,0.8,17.725323090651926,16.925323090651926
table,top,2.4000000000000004,18.888775785617888,16.48877578561789
flat-cache,top,0.8,15.744722518815593,14.944722518815592
has-unicode,top,8.200000000000001,14.882344322344323,6.682344322344322
prepend-http,top,15.133333333333336,16.777049642566887,1.6437163092335503
postcss-selector-parser,top,14.8,19.307270210344218,4.507270210344217
on-headers,top,11.672727272727274,14.389357747236854,2.7166304745095804
Object.values,top,18.0,17.712717086834736,-0.28728291316526366
prettier,top,22.4,20.47380952380953,-1.9261904761904702
to-regex-range,top,14.928571428571429,15.986936026936029,1.0583645983645997
emoji-regex,top,14.430769230769233,13.567543859649124,-0.8632253711201088
is-plain-obj,top,3.2,16.278250448738255,13.078250448738256
is-svg,top,3.2,12.39912087912088,9.19912087912088
object-hash,top,12.0,15.952781861101972,3.952781861101972
regjsgen,top,22.4,21.07208069581068,-1.3279193041893187
is-directory,top,12.0,14.618544232922734,2.6185442329227335
detect-node,top,0.8,14.496315693762504,13.696315693762504
cookie-parser,top,1.6,11.454981608548383,9.854981608548384
is-obj,top,2.8000000000000003,12.073419913419915,9.273419913419914
map-cache,top,5.676923076923078,18.368223536720414,12.691300459797336
is-windows,top,5.6000000000000005,12.940352789764557,7.340352789764556
resolve-cwd,top,8.514285714285714,15.288777050152262,6.774491335866548
resolve-dir,top,11.314285714285717,16.876127951762626,5.56184223747691
right-align,top,9.066666666666668,16.632830631900397,7.566163965233729
stack-utils,top,2.0,17.357572324948638,15.357572324948638
websocket-extensions-node,top,35.733333333333334,23.221822144725373,-12.511511188607962
colormin,top,8.200000000000001,15.193450645215352,6.993450645215351
set-immediate-shim,top,14.533333333333337,20.782060123784262,6.248726790450926
detect-newline,top,13.2,14.757608369990544,1.557608369990545
engine.io-parser,top,6.0,16.34492384808174,10.344923848081741
pumpify,top,8.457142857142857,14.992091503267975,6.534948646125118
redux,top,13.2,17.111794871794874,3.911794871794875
is-ci,top,8.044444444444444,17.812529663028002,9.768085218583558
copy-webpack-plugin,top,9.066666666666668,16.54511716881875,7.47845050215208
csstree,top,14.0,16.492763621527395,2.492763621527395
uglifyjs-webpack-plugin,top,14.533333333333337,19.439082321187584,4.905748987854247
postcss-modules-local-by-default,top,4.0,19.87795574795575,15.877955747955749
url-parse,top,9.066666666666668,15.256972381623546,6.190305714956878
querystringify,top,8.200000000000001,15.139588847331035,6.939588847331034
postcss-modules-values,top,8.514285714285714,14.053919413919411,5.539633699633697
cross-env,top,9.066666666666668,21.80419157562015,12.73752490895348
icss-utils,top,4.0,21.29654259718776,17.29654259718776
multicast-dns,top,19.942857142857143,20.29456885456885,0.3517117117117081
sort-keys,top,2.4000000000000004,11.989707602339182,9.589707602339182
contains-path,top,4.0,12.328037741412356,8.328037741412356
dns-packet,top,21.37777777777778,17.63851851851852,-3.73925925925926
array-differ,top,9.15294117647059,15.813763859618854,6.660822683148265
homedir-polyfill,top,8.200000000000001,17.643721948549533,9.443721948549532
to-arraybuffer,top,8.0,18.46097666196338,10.460976661963379
num2fraction,top,9.066666666666668,14.707936507936507,5.641269841269839
css-declaration-sorter,top,12.0,19.8073292765382,7.807329276538201
requires-port,top,11.333333333333336,18.63345773202194,7.300124398688606
neo-async,top,12.20952380952381,18.408989642368574,6.199465832844764
lowercase-keys,top,9.066666666666668,14.033737939620291,4.967071272953623
get-value,top,5.836363636363637,14.656910233380822,8.820546597017184
source-list-map,top,9.066666666666668,14.387917448405252,5.321250781738584
normalize-range,top,8.200000000000001,17.11026412184307,8.910264121843069
relateurl,top,8.200000000000001,18.94751322751323,10.74751322751323
has-value,top,3.4000000000000004,15.3602028002028,11.960202800202799
multicast-dns-service-types,top,2.4000000000000004,17.531481645289695,15.131481645289695
internal-ip,top,10.0,14.590647206250924,4.5906472062509245
global-modules,top,15.30909090909091,15.80855090123383,0.4994599921429188
is-descriptor,top,16.0,17.698559235927657,1.6985592359276573
react-redux,top,10.0,19.75639297579497,9.75639297579497
html-comment-regex,top,15.733333333333334,14.59538579067991,-1.137947542653425
hoist-non-react-statics,top,18.133333333333336,18.11660779448256,-0.016725538850774768
socket.io-adapter,top,31.6,19.77851621155969,-11.821483788440311
capture-stack-trace,top,14.533333333333337,18.98506265664161,4.451729323308273
time-stamp,top,12.4,18.694778325123156,6.294778325123156
reduce-css-calc,top,8.514285714285714,19.620442260442264,11.10615654615655
latest-version,top,3.2,16.46426285095648,13.26426285095648
generate-function,top,8.044444444444444,22.039045681078356,13.994601236633912
is-my-json-valid,top,15.30909090909091,16.960317460317462,1.6512265512265518
flush-write-stream,top,11.4,14.012507141287632,2.6125071412876313
object-visit,top,4.4,19.77777777777778,15.377777777777778
package-json,top,12.488888888888887,14.807801996582487,2.3189131076936
gzip-size,top,3.6,16.451739180359873,12.851739180359873
webpack-merge,top,1.6,19.558261392500743,17.95826139250074
postcss-filter-plugins,top,18.0,19.074155474155475,1.074155474155475
snapdragon,top,16.0,16.814546609708998,0.814546609708998
leven,top,13.9,17.664297868892312,3.764297868892312
reduce-function-call,top,3.6,20.781821955735,17.181821955735
use,top,13.2,20.87895725936916,7.6789572593691595
dns-txt,top,9.066666666666668,13.35652661064426,4.289859943977591
arraybuffer.slice,top,13.2,19.3292504766189,6.1292504766189
clone-deep,top,11.672727272727274,18.228538899430745,6.555811626703472
gulp-sourcemaps,top,1.6,17.628242096821847,16.028242096821845
nth-check,top,8.044444444444444,17.78739926739927,9.742954822954825
serve-favicon,top,27.86666666666667,15.647398334546043,-12.219268332120627
detect-file,top,14.977777777777778,16.066692214888935,1.088914437111157
dir-glob,top,15.733333333333334,14.949803921568629,-0.7835294117647056
mississippi,top,11.353846153846156,16.90640969972277,5.5525635458766125
js-symbol-tree,top,11.333333333333336,19.05002111709429,7.716687783760953
postcss-message-helpers,top,8.044444444444444,20.047154604515924,12.00271016007148
pretty-bytes,top,8.0,16.833143428285858,8.833143428285858
session,top,10.0,17.25370347723289,7.253703477232889
xml-name-validator,top,14.171428571428573,19.137117429749008,4.965688858320435
original,top,14.171428571428573,17.900679064577485,3.7292504931489123
string-length,top,11.505882352941178,15.811027886841838,4.30514553390066
sane,top,5.752941176470589,20.88194550547492,15.129004329004331
strict-uri-encode,top,8.200000000000001,20.09068262998137,11.890682629981368
array-slice,top,5.752941176470589,18.43125996810208,12.67831879163149
is-npm,top,4.800000000000001,12.420584795321638,7.620584795321637
node-klaw,top,11.830769230769231,15.097730009454148,3.2669607786849166
require-from-string,top,1.6,13.87213164877002,12.27213164877002
vue-loader,top,10.0,12.506938775510203,2.5069387755102035
ansi-colors,top,14.333333333333336,15.78584755207485,1.4525142187415145
semver-diff,top,4.4,15.331829346920165,10.931829346920164
xdg-basedir,top,10.0,19.41110097631837,9.41110097631837
registry-url,top,9.066666666666668,22.050664654467717,12.983997987801049
postcss-custom-properties,top,10.0,21.591192723207747,11.591192723207747
uniqs,top,18.0,12.922079298549887,-5.077920701450113
spdy-transport,top,6.0,18.176170792641383,12.176170792641383
eslint-config-standard,top,9.066666666666668,17.400633700744937,8.333967034078269
in-publish,top,4.4,17.46473392034302,13.064733920343018
stdout-stream,top,14.533333333333337,14.75170528817588,0.218371954842544
gulp-autoprefixer,top,0.8,21.470554823598302,20.6705548235983
beeper,top,11.6,16.37886087768441,4.77886087768441
v8flags,top,9.066666666666668,20.16007696007696,11.093410293410292
immer,top,12.0,20.66533151542696,8.66533151542696
url-parse-lax,top,8.514285714285714,21.21592973690993,12.701644022624217
shallow-clone,top,8.0,14.403260486288652,6.4032604862886515
uniqid,top,14.533333333333337,16.66402852049911,2.130695187165772
import-lazy,top,11.6,15.005236167341431,3.4052361673414318
ast-types-flow,top,9.066666666666668,16.43242837266093,7.365761705994261
should.js,top,11.6,14.707590313906104,3.1075903139061047
exit-hook,top,2.8000000000000003,10.761820970791224,7.961820970791223
node-macaddress,top,15.30909090909091,14.658654541492073,-0.6504363675988376
webpack-manifest-plugin,top,15.733333333333334,17.15661375661376,1.4232804232804241
rechoir,top,16.0,16.999548884086227,0.9995488840862272
sass-graph,top,12.488888888888887,18.09867201025096,5.609783121362074
node-app-root-path,top,8.514285714285714,14.91588201272412,6.401596298438406
widest-line,top,11.810526315789474,13.9592394533571,2.1487131375676256
topo,top,10.0,16.11333534682372,6.113335346823721
stackframe,top,8.514285714285714,19.84605788641384,11.331772172128124
yeast,top,14.228571428571428,15.883984674329502,1.6554132457580746
ip-regex,top,22.4,16.05823953823954,-6.341760461760458
merge2,top,11.466666666666669,12.477822569587278,1.0111559029206099
log-symbols,top,9.066666666666668,19.933225806451613,10.866559139784945
strip-comments,top,8.044444444444444,16.434555074555078,8.390110630110634
from2,top,8.133333333333335,14.639860139860142,6.506526806526807
stealthy-require,top,14.430769230769233,16.911182795698927,2.4804135649296946
String.prototype.trimLeft,top,18.0,12.384696356275304,-5.615303643724696
String.prototype.trimRight,top,18.0,13.442734437904718,-4.5572655620952816
eslint-plugin-standard,top,2.4000000000000004,16.71525578364288,14.31525578364288
classnames,top,16.933333333333334,17.884313725490195,0.9509803921568611
yn,top,1.6,12.250496871549505,10.650496871549505
ncname,top,15.733333333333334,16.83319059182437,1.0998572584910349
eslint-plugin-node,top,18.0,16.44959742351047,-1.5504025764895317
void-elements,top,8.036363636363637,14.434297291139398,6.397933654775761
optimize-css-assets-webpack-plugin,top,13.2,17.280330858895066,4.080330858895067
rollup,top,11.6,16.570358916445873,4.970358916445873
run-sequence,top,8.044444444444444,14.995658914728685,6.95121447028424
is-odd,top,8.004301075268819,12.964659396238346,4.960358320969528
browser-process-hrtime,top,2.4000000000000004,26.52182336182336,24.12182336182336
glogg,top,14.533333333333337,16.56174148432213,2.0284081509887937
multipipe,top,3.0,16.689226139458697,13.689226139458697
detect-port,top,8.044444444444444,15.996944959802104,7.952500515357659
first-chunk-stream,top,2.8000000000000003,14.868513708513712,12.068513708513711
webpack-hot-middleware,top,4.0,16.795944451699974,12.795944451699974
date-fns,top,18.0,17.674831090715823,-0.3251689092841765
husky,top,2.0,19.11808843375407,17.11808843375407
fancy-log,top,2.4000000000000004,19.774669456715493,17.374669456715495
import-from,top,8.036363636363637,15.15286226105448,7.116498624690843
redux-thunk,top,11.6,13.441073817712187,1.8410738177121875
scss-tokenizer,top,9.066666666666668,19.35156695156695,10.284900284900283
is-absolute,top,14.0,14.207592385218367,0.20759238521836743
any-promise,top,14.228571428571428,18.241993948080907,4.013422519509479
is-root,top,8.666666666666668,14.404746745652758,5.738080078986091
postcss-initial,top,9.066666666666668,18.49756282405568,9.430896157389013
istanbul-instrumenter-loader,top,27.86666666666667,19.03499860763019,-8.831668059036481
postcss-import,top,2.8000000000000003,14.57975187414212,11.77975187414212
method-override,top,14.533333333333337,19.32271002710027,4.789376693766934
is-relative,top,8.333333333333334,15.211045100828382,6.8777117674950485
file-type,top,4.0,13.7527748197849,9.7527748197849
nyc,top,18.0,17.66998005767106,-0.3300199423289385
node-pn,top,4.4,18.47869259186395,14.07869259186395
import-cwd,top,11.466666666666669,16.456350743547144,4.989684076880476
compare-versions,top,4.800000000000001,15.74561663983037,10.94561663983037
friendly-errors-webpack-plugin,top,18.311111111111117,20.455882967607103,2.1447718564959857
builtins,top,1.0,18.721192034980856,17.721192034980856
gulp-plumber,top,1.2000000000000002,14.650870803914282,13.450870803914281
browser-stdout,top,6.6000000000000005,22.082137887413037,15.482137887413035
stream-each,top,8.514285714285714,16.24779220779221,7.7335064935064946
postcss-font-variant,top,17.02857142857143,19.32312443406265,2.2945530054912204
RegExp.prototype.flags,top,21.6,19.886315789473684,-1.713684210526317
circular-dependency-plugin,top,13.2,17.865884260666867,4.665884260666868
warning,top,2.0,16.673363084791657,14.673363084791657
gulplog,top,2.4000000000000004,11.502885872297638,9.102885872297637
replace-ext,top,14.228571428571428,15.604953560371518,1.3763821318000904
xml-char-classes,top,16.933333333333334,20.43246827246828,3.4991349391349473
custom-event,top,27.86666666666667,18.45786670693648,-9.408799959730192
parse-filepath,top,2.533333333333333,17.47375825022884,14.940424916895507
standard,top,13.2,19.087391426238103,5.8873914262381035
laravel-mix,top,4.0,17.631905492881103,13.631905492881103
mixin-object,top,6.6000000000000005,17.00302689180738,10.403026891807379
